Jahr;Kennzahl;Oberkategorie;Kategorie;Standort;Sektor;Untersektor;Tonnen CO2-eq./a Schweiz;Tonnen/a Schweiz;Tonnen CO2-eq./a Stadt St.Gallen;Tonnen/a Stadt St.Gallen
2018;Import + Inländische Gewinnung;Übrige Materialien;Stahl;Schweiz;Mobilität;Bus;16784;7235;148.89428287202293;64.18315875709521
2018;Import + Inländische Gewinnung;Übrige Materialien;Stahl;Schweiz;Bau;Dienstleistungsgebäude;372031;174215;3300.362783076833;1545.4967522967993
2018;Import + Inländische Gewinnung;Übrige Materialien;Stahl;Schweiz;Produktion & Konsum;Gesundheit;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Stahl;Schweiz;Bau;Landwirtschaftsgebäude;38256;17915;339.37676868160804;158.92761425478378
2018;Import + Inländische Gewinnung;Übrige Materialien;Stahl;Schweiz;Mobilität;Schiff;4399;1896;39.02442506875768;16.819802211949206
2018;Import + Inländische Gewinnung;Übrige Materialien;Stahl;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;1001044;716931;8880.465234946458;6360.040938615483
2018;Import + Inländische Gewinnung;Übrige Materialien;Textilien, Leder;Schweiz;Mobilität;2-Rad;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Textilien, Leder;Schweiz;Mobilität;Bus;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Übrige Materialien;Textilien, Leder;Schweiz;Mobilität;Seilbahnen;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Wasser;Wasser;Schweiz;Produktion & Konsum;Kommunikation, Bildung;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Wasser;Wasser;Schweiz;Bau;Landwirtschaftsgebäude;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Wasser;Wasser;Schweiz;Mobilität;Personenwagen;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Wasser;Wasser;Schweiz;Mobilität;Tram;0;0;0.0;0.0
2018;Import + Inländische Gewinnung;Wasser;Wasser;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;67979;372595845;603.0555562057465;3305373.6381297912
2018;Import + Inländische Gewinnung mit Futter/Weide;Energie;Brennstoff;Schweiz;Bau;Ent-Versorgung;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Energie;Brennstoff;Schweiz;Bau;Industriegebäude;1025941;368935;9101.331593422668;3272.8975364269413
2018;Import + Inländische Gewinnung mit Futter/Weide;Energie;Brennstoff;Schweiz;Produktion & Konsum;Kommunikation, Bildung;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Energie;Brennstoff;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Energie;Brennstoff;Schweiz;Bau;Landwirtschaftsgebäude;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Energie;Brennstoff;Schweiz;Bau;Schiene;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Energie;Brennstoff;Schweiz;Mobilität;Schiff;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Energie;Brennstoff;Schweiz;Mobilität;Tram;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Energie;Elektrizität;Schweiz;Mobilität;3.5 t;4;1;0.035484814793141785;0.008871203698285446
2018;Import + Inländische Gewinnung mit Futter/Weide;Energie;Elektrizität;Schweiz;Mobilität;Anhänger;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Energie;Elektrizität;Schweiz;Bau;Dienstleistungsgebäude;1091186;346408;9680.133278717305;3073.055930715665
2018;Import + Inländische Gewinnung mit Futter/Weide;Energie;Elektrizität;Schweiz;Produktion & Konsum;Ernährung;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Energie;Elektrizität;Schweiz;Produktion & Konsum;Gesundheit;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Energie;Elektrizität;Schweiz;Mobilität;Personenwagen;1941;616;17.21900637837205;5.464661478143835
2018;Import + Inländische Gewinnung mit Futter/Weide;Energie;Elektrizität;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;1434673;455452;12727.276423430276;4040.4074667915033
2018;Import + Inländische Gewinnung mit Futter/Weide;Energie;Elektrizität;Schweiz;Mobilität;Zug;24728;7850;219.36712505120252;69.63894903154076
2018;Import + Inländische Gewinnung mit Futter/Weide;Energie;Treibstoff;Schweiz;Mobilität;3.5 t;2184453;559540;19378.727532330737;4963.793317338639
2018;Import + Inländische Gewinnung mit Futter/Weide;Energie;Treibstoff;Schweiz;Bau;Übrige Gebäude;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Energie;Treibstoff;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Nahrung;Nahrung für Menschen;Schweiz;Mobilität;Anhänger;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Nahrung;Nahrung für Menschen;Schweiz;Mobilität;Flug;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Nahrung;Nahrung für Menschen;Schweiz;Produktion & Konsum;Industrie;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Nahrung;Nahrung für Menschen;Schweiz;Bau;Industriegebäude;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Nahrung;Nahrung für Menschen;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Nahrung;Tierfutter, Tiere;Schweiz;Mobilität;Anhänger;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Nahrung;Tierfutter, Tiere;Schweiz;Produktion & Konsum;Ernährung;3515505;10277084;31186.76095734098;91170.10558839019
2018;Import + Inländische Gewinnung mit Futter/Weide;Nahrung;Tierfutter, Tiere;Schweiz;Produktion & Konsum;Freizeit, Unterhaltung;73412;214610;651.2528058985313;1903.8490256890398
2018;Import + Inländische Gewinnung mit Futter/Weide;Nahrung;Tierfutter, Tiere;Schweiz;Produktion & Konsum;Industrie;237639;694703;2108.143975656855;6162.851822809995
2018;Import + Inländische Gewinnung mit Futter/Weide;Nahrung;Tierfutter, Tiere;Schweiz;Bau;Mehrfamilienhäuser;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Nahrung;Tierfutter, Tiere;Schweiz;Bau;Übrige Gebäude;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Nahrung;Tierfutter, Tiere;Schweiz;Mobilität;Zug;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Aluminium;Schweiz;Bau;Dienstleistungsgebäude;105013;5348;931.5917139680496;47.443197378430575
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Aluminium;Schweiz;Bau;Ent-Versorgung;49564;2524;439.69234010181987;22.390918134472468
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Aluminium;Schweiz;Mobilität;Lastwagen;28178;2321;249.97277781028734;20.590063783720524
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Aluminium;Schweiz;Bau;Strasse;3601;183;31.945204517525895;1.6234302767862367
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Andere Metalle;Schweiz;Bau;Dienstleistungsgebäude;64093;11345;568.5820586342091;100.64380595704839
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Andere Metalle;Schweiz;Bau;Ent-Versorgung;30250;5355;268.35391187313473;47.50529580431857
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Andere Metalle;Schweiz;Produktion & Konsum;Ernährung;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Andere Metalle;Schweiz;Produktion & Konsum;Freizeit, Unterhaltung;27393;1680;243.00888290713323;14.90362221311955
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Andere Metalle;Schweiz;Bau;Industriegebäude;80085;14176;710.45034817719;125.7581836268945
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Andere Metalle;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;42009;2946;372.67039616127335;26.134566095148926
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Andere Metalle;Schweiz;Bau;Übrige Gebäude;17426;3085;154.58959564632218;27.367663409210603
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Asphalt;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Asphalt;Schweiz;Mobilität;Bus;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Asphalt;Schweiz;Mobilität;Flug;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Beton;Schweiz;Mobilität;Flug;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Beton;Schweiz;Produktion & Konsum;Kommunikation, Bildung;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Beton;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Beton;Schweiz;Bau;Schiene;1145;14468;10.157528234536837;128.34857510679385
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Beton;Schweiz;Mobilität;Schiff;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Beton;Schweiz;Mobilität;Tram;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Chemische Grundstoffe;Schweiz;Mobilität;Flug;180;71;1.5968166656913803;0.6298554625782667
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Chemische Grundstoffe;Schweiz;Produktion & Konsum;Freizeit, Unterhaltung;15277;6678;135.52537889870678;59.241898297150215
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Chemische Grundstoffe;Schweiz;Mobilität;Personenwagen;202129;74386;1793.127532330739;659.8933583006612
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Chemische Grundstoffe;Schweiz;Bau;Strasse;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Elektronik, Batterien;Schweiz;Mobilität;Bus;2281;193;20.235215635789103;1.7121423137690912
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Elektronik, Batterien;Schweiz;Bau;Einfamilienhäuser;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Elektronik, Batterien;Schweiz;Produktion & Konsum;Ernährung;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Elektronik, Batterien;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;23497;1838;208.44667329861315;16.30527239744865
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Elektronik, Batterien;Schweiz;Mobilität;Lastwagen;8541;860;75.76895078705601;7.629235180525485
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Elektronik, Batterien;Schweiz;Bau;Mehrfamilienhäuser;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Elektronik, Batterien;Schweiz;Bau;Schiene;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Elektronik, Batterien;Schweiz;Bau;Strasse;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Elektronik, Batterien;Schweiz;Bau;Übrige Gebäude;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Glas, Keramik;Schweiz;Mobilität;2-Rad;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Glas, Keramik;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;3580;3393;31.7589092398619;30.099994148282523
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Glas, Keramik;Schweiz;Bau;Einfamilienhäuser;320581;718840;2843.939352800047;6376.97606647551
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Glas, Keramik;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;214;203;1.8984375914330855;1.8008543507519457
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Glas, Keramik;Schweiz;Mobilität;Personenwagen;11594;10991;102.85273567792146;97.50339984785535
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Glas, Keramik;Schweiz;Mobilität;Seilbahnen;105;100;0.9314763883199719;0.8871203698285446
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Holz, Papier;Schweiz;Mobilität;3.5 t;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Holz, Papier;Schweiz;Mobilität;Bus;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Holz, Papier;Schweiz;Bau;Dienstleistungsgebäude;21722;59169;192.7002867341565;524.9002516238515
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Holz, Papier;Schweiz;Produktion & Konsum;Ernährung;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Holz, Papier;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Holz, Papier;Schweiz;Bau;Landwirtschaftsgebäude;24882;67776;220.73329042073848;601.2547018549946
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Holz, Papier;Schweiz;Mobilität;Schiff;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Holz, Papier;Schweiz;Mobilität;Seilbahnen;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Holz, Papier;Schweiz;Mobilität;Tram;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Kies, Sand;Schweiz;Mobilität;3.5 t;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Kies, Sand;Schweiz;Produktion & Konsum;Industrie;62238;508617;552.1259757738896;4512.045011410849
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Kies, Sand;Schweiz;Bau;Industriegebäude;7190;280454;63.78395459067236;2487.9645619989465
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Kies, Sand;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Kies, Sand;Schweiz;Bau;Landwirtschaftsgebäude;671;26184;5.952577681549535;232.28359763590615
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Kies, Sand;Schweiz;Mobilität;Tram;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Kunststoff;Schweiz;Mobilität;Bus;1265;592;11.22207267833109;5.251752589384985
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Kunststoff;Schweiz;Mobilität;Flug;29;14;0.25726490725027795;0.12419685177599625
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Kunststoff;Schweiz;Bau;Landwirtschaftsgebäude;12622;5214;111.97233307975891;46.254456082860315
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Kunststoff;Schweiz;Mobilität;Seilbahnen;212;99;1.8806951840365147;0.8782491661302593
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Mauerwerk;Schweiz;Bau;Ent-Versorgung;33138;108238;293.9739481537831;960.2013458950202
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Mauerwerk;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Mauerwerk;Schweiz;Mobilität;Lastwagen;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Stahl;Schweiz;Mobilität;3.5 t;112881;48661;1001.3903446661595;431.68164316226813
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Stahl;Schweiz;Mobilität;Flug;171;74;1.5169758324068114;0.6564690736731231
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Stahl;Schweiz;Bau;Mehrfamilienhäuser;941329;440806;8350.721306103342;3910.4798174264147
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Stahl;Schweiz;Mobilität;Schiff;4399;1896;39.02442506875768;16.819802211949206
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Stahl;Schweiz;Mobilität;Seilbahnen;2717;1171;24.103060448241557;10.388179530692257
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Stahl;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;1001044;716931;8880.465234946458;6360.040938615483
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Textilien, Leder;Schweiz;Mobilität;3.5 t;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Textilien, Leder;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;3935088;250177;34908.967218678685;2219.3711276259583
2018;Import + Inländische Gewinnung mit Futter/Weide;Übrige Materialien;Textilien, Leder;Schweiz;Mobilität;Flug;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Wasser;Wasser;Schweiz;Mobilität;3.5 t;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Wasser;Wasser;Schweiz;Bau;Landwirtschaftsgebäude;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Wasser;Wasser;Schweiz;Bau;Mehrfamilienhäuser;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Wasser;Wasser;Schweiz;Mobilität;Personenwagen;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Wasser;Wasser;Schweiz;Mobilität;Zug;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Brennstoff;Schweiz;Bau;Einfamilienhäuser;4299269;1546042;38139.691052723974;13715.25350810463
2018;Import mit Futter/Weide;Energie;Brennstoff;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Elektrizität;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Elektrizität;Schweiz;Mobilität;Bus;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Elektrizität;Schweiz;Bau;Dienstleistungsgebäude;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Elektrizität;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Elektrizität;Schweiz;Bau;Mehrfamilienhäuser;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Elektrizität;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Treibstoff;Schweiz;Mobilität;2-Rad;273697;70106;2428.021838609632;621.9246064719995
2018;Import mit Futter/Weide;Energie;Treibstoff;Schweiz;Mobilität;3.5 t;2184453;559540;19378.727532330737;4963.793317338639
2018;Import mit Futter/Weide;Energie;Treibstoff;Schweiz;Bau;Ent-Versorgung;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Treibstoff;Schweiz;Mobilität;Lastwagen;2817502;721693;24994.634162326645;6402.285610626719
2018;Import mit Futter/Weide;Energie;Treibstoff;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;0;0;0.0;0.0
2018;Import mit Futter/Weide;Nahrung;Nahrung für Menschen;Schweiz;Mobilität;2-Rad;0;0;0.0;0.0
2018;Import mit Futter/Weide;Nahrung;Nahrung für Menschen;Schweiz;Mobilität;3.5 t;0;0;0.0;0.0
2018;Import mit Futter/Weide;Nahrung;Nahrung für Menschen;Schweiz;Mobilität;Flug;0;0;0.0;0.0
2018;Import mit Futter/Weide;Nahrung;Nahrung für Menschen;Schweiz;Bau;Industriegebäude;0;0;0.0;0.0
2018;Import mit Futter/Weide;Nahrung;Nahrung für Menschen;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;0;0;0.0;0.0
2018;Import mit Futter/Weide;Nahrung;Nahrung für Menschen;Schweiz;Bau;Landwirtschaftsgebäude;0;0;0.0;0.0
2018;Import mit Futter/Weide;Nahrung;Nahrung für Menschen;Schweiz;Bau;Mehrfamilienhäuser;0;0;0.0;0.0
2018;Import mit Futter/Weide;Nahrung;Tierfutter, Tiere;Schweiz;Bau;Ent-Versorgung;0;0;0.0;0.0
2018;Import mit Futter/Weide;Nahrung;Tierfutter, Tiere;Schweiz;Mobilität;Seilbahnen;0;0;0.0;0.0
2018;Import mit Futter/Weide;Nahrung;Tierfutter, Tiere;Schweiz;Bau;Strasse;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Aluminium;Schweiz;Mobilität;2-Rad;21441;1766;190.20747849493824;15.666545731172098
2018;Import mit Futter/Weide;Übrige Materialien;Aluminium;Schweiz;Bau;Einfamilienhäuser;166746;8492;1479.237731874305;75.33426180584001
2018;Import mit Futter/Weide;Übrige Materialien;Aluminium;Schweiz;Bau;Schiene;3194;163;28.334624612323715;1.4460062028205278
2018;Import mit Futter/Weide;Übrige Materialien;Aluminium;Schweiz;Mobilität;Tram;209;17;1.8540815729416584;0.1508104628708526
2018;Import mit Futter/Weide;Übrige Materialien;Andere Metalle;Schweiz;Bau;Dienstleistungsgebäude;64093;11345;568.5820586342091;100.64380595704839
2018;Import mit Futter/Weide;Übrige Materialien;Andere Metalle;Schweiz;Produktion & Konsum;Ernährung;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Andere Metalle;Schweiz;Produktion & Konsum;Industrie;1114905;68395;9890.549359236937;606.7459769442331
2018;Import mit Futter/Weide;Übrige Materialien;Andere Metalle;Schweiz;Bau;Industriegebäude;80085;14176;710.45034817719;125.7581836268945
2018;Import mit Futter/Weide;Übrige Materialien;Andere Metalle;Schweiz;Bau;Mehrfamilienhäuser;162170;28705;1438.6431037509508;254.64790215928377
2018;Import mit Futter/Weide;Übrige Materialien;Andere Metalle;Schweiz;Bau;Übrige Gebäude;17426;3085;154.58959564632218;27.367663409210603
