Datum;Bezeichnung;Standort;Arbeitstag;Wochentag;Tag Nr;Kennzahl;Anzahl Velos
2012-09-20;Oberstrasse 149;47.414179,9.356962;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";779
2012-09-22;Oberstrasse 149;47.414179,9.356962;Wochenende;Samstag;6;Tagesverkehr;177
2012-09-22;Vadianstrasse 8;47.422903,9.372979;Wochenende;Samstag;6;Tagesverkehr;452
2012-09-25;Oberstrasse 149;47.414179,9.356962;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";801
2012-09-25;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";433
2012-09-25;Vadianstrasse 8;47.422903,9.372979;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";1285
2012-09-26;Museumstrasse;47.427214,9.379645;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";498
2012-09-26;Oberstrasse 149;47.414179,9.356962;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";729
2012-09-27;Museumstrasse;47.427214,9.379645;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";423
2012-09-27;Oberstrasse 149;47.414179,9.356962;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";573
2012-09-27;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";393
2012-09-29;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Samstag;6;Tagesverkehr;132
2012-09-30;Museumstrasse;47.427214,9.379645;Wochenende;Sonntag;7;Tagesverkehr;100
2012-09-30;Oberstrasse 149;47.414179,9.356962;Wochenende;Sonntag;7;Tagesverkehr;173
2012-10-03;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";384
2012-10-03;Vadianstrasse 8;47.422903,9.372979;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";756
2012-10-05;Oberstrasse 149;47.414179,9.356962;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";538
2012-10-05;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";359
2012-10-07;Vadianstrasse 8;47.422903,9.372979;Wochenende;Sonntag;7;Tagesverkehr;548
2012-10-08;Museumstrasse;47.427214,9.379645;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";292
2012-10-08;Vadianstrasse 8;47.422903,9.372979;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";1004
2012-10-10;Museumstrasse;47.427214,9.379645;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";186
2012-10-10;Vadianstrasse 8;47.422903,9.372979;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";796
2012-10-11;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";237
2012-10-14;Museumstrasse;47.427214,9.379645;Wochenende;Sonntag;7;Tagesverkehr;170
2012-10-14;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Sonntag;7;Tagesverkehr;205
2012-10-15;Oberstrasse 149;47.414179,9.356962;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";240
2012-10-17;Museumstrasse;47.427214,9.379645;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";436
2012-10-20;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Samstag;6;Tagesverkehr;349
2012-10-21;Oberstrasse 149;47.414179,9.356962;Wochenende;Sonntag;7;Tagesverkehr;482
2012-10-22;Oberstrasse 149;47.414179,9.356962;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";678
2012-10-23;Vadianstrasse 8;47.422903,9.372979;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";903
2012-10-24;Oberstrasse 149;47.414179,9.356962;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";433
2012-10-27;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Samstag;6;Tagesverkehr;72
2012-10-29;Museumstrasse;47.427214,9.379645;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";93
2012-11-04;Vadianstrasse 8;47.422903,9.372979;Wochenende;Sonntag;7;Tagesverkehr;387
2012-11-08;Museumstrasse;47.427214,9.379645;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";275
2012-11-08;Oberstrasse 149;47.414179,9.356962;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";445
2012-11-08;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";346
2012-11-09;Vadianstrasse 8;47.422903,9.372979;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";1148
2012-11-11;Museumstrasse;47.427214,9.379645;Wochenende;Sonntag;7;Tagesverkehr;42
2012-11-15;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";337
2012-11-18;Museumstrasse;47.427214,9.379645;Wochenende;Sonntag;7;Tagesverkehr;122
2012-11-19;Vadianstrasse 8;47.422903,9.372979;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";199
2012-11-20;Museumstrasse;47.427214,9.379645;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";265
2012-11-21;Museumstrasse;47.427214,9.379645;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";287
2012-11-24;Oberstrasse 149;47.414179,9.356962;Wochenende;Samstag;6;Tagesverkehr;298
2012-11-25;Oberstrasse 149;47.414179,9.356962;Wochenende;Sonntag;7;Tagesverkehr;173
2012-11-25;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Sonntag;7;Tagesverkehr;179
2012-11-27;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";295
2012-11-29;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";84
2012-11-30;Museumstrasse;47.427214,9.379645;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";63
2012-11-30;Vadianstrasse 8;47.422903,9.372979;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";913
2012-12-03;Museumstrasse;47.427214,9.379645;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";44
2012-12-04;Museumstrasse;47.427214,9.379645;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";110
2012-12-07;Museumstrasse;47.427214,9.379645;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";67
2012-12-09;Oberstrasse 149;47.414179,9.356962;Wochenende;Sonntag;7;Tagesverkehr;11
2012-12-09;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Sonntag;7;Tagesverkehr;26
2012-12-10;Oberstrasse 149;47.414179,9.356962;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";70
2012-12-11;Museumstrasse;47.427214,9.379645;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";43
2012-12-12;Museumstrasse;47.427214,9.379645;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";55
2012-12-12;Oberstrasse 149;47.414179,9.356962;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";54
2012-12-13;Museumstrasse;47.427214,9.379645;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";57
2012-12-13;Oberstrasse 149;47.414179,9.356962;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";62
2012-12-14;Museumstrasse;47.427214,9.379645;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";77
2012-12-14;Oberstrasse 149;47.414179,9.356962;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";86
2012-12-15;Oberstrasse 149;47.414179,9.356962;Wochenende;Samstag;6;Tagesverkehr;88
2012-12-15;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Samstag;6;Tagesverkehr;58
2012-12-15;Vadianstrasse 8;47.422903,9.372979;Wochenende;Samstag;6;Tagesverkehr;690
2012-12-16;Oberstrasse 149;47.414179,9.356962;Wochenende;Sonntag;7;Tagesverkehr;35
2012-12-17;Oberstrasse 149;47.414179,9.356962;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";197
2012-12-17;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";162
2012-12-18;Oberstrasse 149;47.414179,9.356962;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";143
2012-12-18;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";151
2012-12-19;Museumstrasse;47.427214,9.379645;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";163
2012-12-19;Vadianstrasse 8;47.422903,9.372979;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";534
2012-12-20;Oberstrasse 149;47.414179,9.356962;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";163
2012-12-20;Vadianstrasse 8;47.422903,9.372979;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";310
2012-12-22;Vadianstrasse 8;47.422903,9.372979;Wochenende;Samstag;6;Tagesverkehr;214
2012-12-23;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Sonntag;7;Tagesverkehr;94
2012-12-24;Oberstrasse 149;47.414179,9.356962;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";201
2012-12-26;Museumstrasse;47.427214,9.379645;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";38
2012-12-26;Oberstrasse 149;47.414179,9.356962;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";61
2012-12-26;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";71
2012-12-28;Oberstrasse 149;47.414179,9.356962;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";149
2012-12-29;Vadianstrasse 8;47.422903,9.372979;Wochenende;Samstag;6;Tagesverkehr;179
2012-12-30;Oberstrasse 149;47.414179,9.356962;Wochenende;Sonntag;7;Tagesverkehr;64
2011-07-09;Museumstrasse;47.427214,9.379645;Wochenende;Samstag;6;Tagesverkehr;344
2011-07-12;Museumstrasse;47.427214,9.379645;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";537
2011-07-22;Museumstrasse;47.427214,9.379645;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";183
2011-07-23;Museumstrasse;47.427214,9.379645;Wochenende;Samstag;6;Tagesverkehr;134
2011-07-29;Museumstrasse;47.427214,9.379645;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";261
2011-07-31;Museumstrasse;47.427214,9.379645;Wochenende;Sonntag;7;Tagesverkehr;123
2011-08-07;Museumstrasse;47.427214,9.379645;Wochenende;Sonntag;7;Tagesverkehr;85
2011-08-08;Museumstrasse;47.427214,9.379645;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";372
2011-08-13;Museumstrasse;47.427214,9.379645;Wochenende;Samstag;6;Tagesverkehr;263
2011-08-20;Museumstrasse;47.427214,9.379645;Wochenende;Samstag;6;Tagesverkehr;260
2011-08-27;Museumstrasse;47.427214,9.379645;Wochenende;Samstag;6;Tagesverkehr;186
2011-08-28;Museumstrasse;47.427214,9.379645;Wochenende;Sonntag;7;Tagesverkehr;224
2011-08-29;Museumstrasse;47.427214,9.379645;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";562
2011-09-02;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";493
2011-09-04;Museumstrasse;47.427214,9.379645;Wochenende;Sonntag;7;Tagesverkehr;160
2011-09-04;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Sonntag;7;Tagesverkehr;245
2011-09-06;Museumstrasse;47.427214,9.379645;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";629
2011-09-06;Oberstrasse 149;47.414179,9.356962;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";977
2011-09-07;Oberstrasse 149;47.414179,9.356962;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";660
2011-09-08;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";444
2011-09-09;Oberstrasse 149;47.414179,9.356962;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";770
2011-09-14;Oberstrasse 149;47.414179,9.356962;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";467
2011-09-16;Museumstrasse;47.427214,9.379645;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";530
2011-09-20;Museumstrasse;47.427214,9.379645;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";469
2011-09-21;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";556
2011-09-23;Museumstrasse;47.427214,9.379645;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";530
2011-09-23;Oberstrasse 149;47.414179,9.356962;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";735
2011-09-24;Museumstrasse;47.427214,9.379645;Wochenende;Samstag;6;Tagesverkehr;416
2011-09-24;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Samstag;6;Tagesverkehr;449
2011-09-25;Museumstrasse;47.427214,9.379645;Wochenende;Sonntag;7;Tagesverkehr;206
2011-09-25;Oberstrasse 149;47.414179,9.356962;Wochenende;Sonntag;7;Tagesverkehr;487
2011-09-27;Oberstrasse 149;47.414179,9.356962;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";827
2011-09-28;Oberstrasse 149;47.414179,9.356962;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";807
2011-09-28;Vadianstrasse 8;47.422903,9.372979;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";0
2011-09-29;Vadianstrasse 8;47.422903,9.372979;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";0
2011-10-07;Museumstrasse;47.427214,9.379645;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";197
2011-10-08;Museumstrasse;47.427214,9.379645;Wochenende;Samstag;6;Tagesverkehr;107
2011-10-08;Vadianstrasse 8;47.422903,9.372979;Wochenende;Samstag;6;Tagesverkehr;0
2011-10-09;Vadianstrasse 8;47.422903,9.372979;Wochenende;Sonntag;7;Tagesverkehr;0
2011-10-10;Vadianstrasse 8;47.422903,9.372979;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";0
2011-10-12;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";361
2011-10-13;Oberstrasse 149;47.414179,9.356962;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";313
2011-10-13;Vadianstrasse 8;47.422903,9.372979;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";0
2011-10-15;Oberstrasse 149;47.414179,9.356962;Wochenende;Samstag;6;Tagesverkehr;252
2011-10-16;Museumstrasse;47.427214,9.379645;Wochenende;Sonntag;7;Tagesverkehr;106
2011-10-16;Vadianstrasse 8;47.422903,9.372979;Wochenende;Sonntag;7;Tagesverkehr;0
2011-10-17;Museumstrasse;47.427214,9.379645;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";366
2011-10-17;Oberstrasse 149;47.414179,9.356962;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";453
2011-10-17;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";323
2011-10-18;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";380
2011-10-21;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";312
2011-10-24;Oberstrasse 149;47.414179,9.356962;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";569
2011-10-27;Oberstrasse 149;47.414179,9.356962;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";547
2011-10-28;Museumstrasse;47.427214,9.379645;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";388
2011-10-29;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Samstag;6;Tagesverkehr;237
2011-10-31;Museumstrasse;47.427214,9.379645;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";335
2011-10-31;Vadianstrasse 8;47.422903,9.372979;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";367
2011-11-02;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";402
2011-11-03;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";389
2011-11-03;Vadianstrasse 8;47.422903,9.372979;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";683
2011-11-04;Oberstrasse 149;47.414179,9.356962;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";535
2011-11-05;Museumstrasse;47.427214,9.379645;Wochenende;Samstag;6;Tagesverkehr;228
2011-11-08;Museumstrasse;47.427214,9.379645;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";387
2011-11-09;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";348
2011-11-12;Vadianstrasse 8;47.422903,9.372979;Wochenende;Samstag;6;Tagesverkehr;579
2011-11-14;Oberstrasse 149;47.414179,9.356962;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";507
2011-11-15;Museumstrasse;47.427214,9.379645;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";330
2011-11-15;Vadianstrasse 8;47.422903,9.372979;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";1000
2011-11-16;Museumstrasse;47.427214,9.379645;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";348
2011-11-16;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";316
2011-11-18;Oberstrasse 149;47.414179,9.356962;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";444
2011-11-21;Museumstrasse;47.427214,9.379645;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";347
2011-11-21;Vadianstrasse 8;47.422903,9.372979;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";688
2011-11-23;Oberstrasse 149;47.414179,9.356962;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";431
2011-11-24;Museumstrasse;47.427214,9.379645;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";261
2011-11-24;Oberstrasse 149;47.414179,9.356962;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";353
2011-11-24;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";270
2011-11-25;Oberstrasse 149;47.414179,9.356962;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";379
2011-11-25;Vadianstrasse 8;47.422903,9.372979;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";1157
2011-11-28;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";269
2011-11-29;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";335
2011-11-30;Museumstrasse;47.427214,9.379645;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";367
2011-12-01;Oberstrasse 149;47.414179,9.356962;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";467
2011-12-02;Vadianstrasse 8;47.422903,9.372979;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";945
2011-12-04;Vadianstrasse 8;47.422903,9.372979;Wochenende;Sonntag;7;Tagesverkehr;298
2011-12-05;Museumstrasse;47.427214,9.379645;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";175
2011-12-06;Museumstrasse;47.427214,9.379645;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";141
2011-12-08;Museumstrasse;47.427214,9.379645;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";258
2011-12-08;Oberstrasse 149;47.414179,9.356962;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";340
2011-12-08;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";230
2011-12-08;Vadianstrasse 8;47.422903,9.372979;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";885
2011-12-09;Oberstrasse 149;47.414179,9.356962;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";332
2011-12-11;Museumstrasse;47.427214,9.379645;Wochenende;Sonntag;7;Tagesverkehr;71
2011-12-11;Oberstrasse 149;47.414179,9.356962;Wochenende;Sonntag;7;Tagesverkehr;113
2011-12-11;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Sonntag;7;Tagesverkehr;78
2011-12-13;Oberstrasse 149;47.414179,9.356962;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";318
2011-12-16;Oberstrasse 149;47.414179,9.356962;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";116
2011-12-16;Vadianstrasse 8;47.422903,9.372979;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";776
2011-12-19;Museumstrasse;47.427214,9.379645;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";86
2011-12-19;Oberstrasse 149;47.414179,9.356962;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";112
2011-12-20;Oberstrasse 149;47.414179,9.356962;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";103
2011-12-23;Museumstrasse;47.427214,9.379645;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";165
2011-12-23;Oberstrasse 149;47.414179,9.356962;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";196
2011-12-23;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";132
2011-12-24;Vadianstrasse 8;47.422903,9.372979;Wochenende;Samstag;6;Tagesverkehr;712
2011-12-28;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";107
2011-12-29;Oberstrasse 149;47.414179,9.356962;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";129
2011-12-29;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";87
2011-12-30;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";70
2021-07-17;St.Georgen / Mühlegg;47.419598,9.378749;Wochenende;Samstag;6;Tagesverkehr;164
2021-07-19;Burgstrasse 12;47.419783,9.364792;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";412
2021-07-19;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";369
2021-07-19;Oberstrasse 149;47.414179,9.356962;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";1192
2021-07-19;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";623
2021-07-19;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";317
2021-07-19;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";730
2021-07-20;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";652
2021-07-20;St.Georgen / Mühlegg;47.419598,9.378749;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";534
2021-07-21;Burgstrasse 12;47.419783,9.364792;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";427
2021-07-21;Lindenstrasse 81;47.433406,9.394689;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";369
2021-07-21;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";783
2021-07-21;Teufener Strasse 55;47.417852,9.367753;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";256
2021-07-24;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Wochenende;Samstag;6;Tagesverkehr;192
2021-07-24;St.Georgen / Mühlegg;47.419598,9.378749;Wochenende;Samstag;6;Tagesverkehr;274
2021-07-25;Burgstrasse 12;47.419783,9.364792;Wochenende;Sonntag;7;Tagesverkehr;123
2021-07-25;Lindenstrasse 81;47.433406,9.394689;Wochenende;Sonntag;7;Tagesverkehr;112
2021-07-25;St.Georgen / Mühlegg;47.419598,9.378749;Wochenende;Sonntag;7;Tagesverkehr;147
2021-07-25;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Wochenende;Sonntag;7;Tagesverkehr;275
2021-07-26;Lindenstrasse 81;47.433406,9.394689;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";217
2021-07-26;Oberstrasse 149;47.414179,9.356962;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";668
2021-07-26;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";406
2021-07-26;SBB Sitterviadukt Gübsenweg Ost;47.40377,9.324;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";423
2021-07-27;Lindenstrasse 81;47.433406,9.394689;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";263
2021-07-27;Oberstrasse 149;47.414179,9.356962;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";927
2021-07-27;St.Georgen / Mühlegg;47.419598,9.378749;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";402
2021-07-27;Teufener Strasse 55;47.417852,9.367753;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";220
2021-07-28;Teufener Strasse 55;47.417852,9.367753;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";131
