T_h;Bad_ID;Name;TAG_Besucherstand_Bäder_dSSG;TAG_Max._Kapazität_der_Bäder_während_Corona;Bemerkung Max. Kapazitäten
2020-06-16T18:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;39;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-17T08:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;21;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-17T08:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;31;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-17T10:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;49;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-17T11:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;36;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-17T12:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;32;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-17T13:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;33;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-17T14:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;71;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-17T16:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;104;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-17T18:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;65;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-17T18:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;51;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-17T20:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;37;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-17T20:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;26;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-18T10:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;28;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-18T10:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;23;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-18T11:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;16;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-18T13:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;27;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-18T14:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;35;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-18T15:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;30;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-18T16:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;38;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-18T18:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;62;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-18T20:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;45;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-19T07:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;32;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-19T09:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;93;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-19T10:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;99;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-19T10:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;95;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-19T10:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;93;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-19T11:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;62;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-19T13:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;54;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-19T13:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;64;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-19T16:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;81;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-19T18:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;132;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-20T08:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;8;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-20T11:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;77;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-20T11:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;61;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-20T11:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;66;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-20T13:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;35;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-20T16:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;71;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-20T16:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;79;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-20T17:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;75;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-21T07:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;0;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-21T08:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;34;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-21T09:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;37;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-21T10:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;45;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-21T12:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;90;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-21T12:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;97;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-21T13:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;116;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-21T14:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;173;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-21T14:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;175;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-21T15:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;181;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-21T15:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;179;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-21T16:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;174;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-22T08:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;107;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-22T08:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;112;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-22T08:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;115;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-22T09:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;122;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-22T11:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;28;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-22T11:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;30;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-22T11:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;35;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-22T13:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;62;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-22T14:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;56;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-22T15:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;39;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-22T15:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;42;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-22T16:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;50;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-22T16:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;46;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-22T16:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;45;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-22T17:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;46;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-22T18:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;58;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-22T18:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;60;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-23T06:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;22;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-23T06:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;25;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-23T06:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;30;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-23T09:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;20;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-23T10:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;20;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-23T11:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;21;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-23T13:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;15;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-23T15:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;25;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-23T16:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;41;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-23T17:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;68;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-23T18:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;71;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-23T18:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;67;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-24T08:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;15;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-24T10:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;26;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-24T15:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;44;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-24T17:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;47;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-24T18:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;67;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-24T19:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;55;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-24T20:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;28;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-25T09:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;16;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-25T11:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;12;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-25T13:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;33;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-25T18:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;48;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-25T19:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;54;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-25T19:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;41;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-25T20:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;14;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-26T08:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;8;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-26T08:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;8;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-26T09:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;55;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-26T10:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;22;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-26T11:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;28;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-26T16:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;80;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-26T16:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;91;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-26T17:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;83;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-26T19:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;88;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-27T08:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;9;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-27T10:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;35;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-27T10:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;38;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-27T10:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;45;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-27T11:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;46;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-27T12:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;76;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-27T14:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;74;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-27T15:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;91;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-27T16:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;89;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-27T17:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;77;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-27T17:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;60;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-27T17:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;43;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-28T09:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;50;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-28T13:00:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;98;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-28T14:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;181;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-28T15:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;239;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-28T15:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;238;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-29T11:45:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;51;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-29T13:15:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;71;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
2020-06-29T14:30:00+02:00;c5ed761e9a9100;Hallenbad Blumenwies;61;105;Vom 13.05.20 bis 30.5.20 normal geöffnet für Kinder (ohne Begrenzung), für Erwachsene in buchbaren Slots max. 15 Personen
