h_date;h__;d_date;d__;M_date;M__;Y_date;Y__
;;2022-06-02;439.00;;;;
;;2022-06-03;383.00;;;;
;;2022-06-04;709.00;;;;
;;2022-06-05;87.00;;;;
;;2022-06-06;115.00;;;;
;;2022-06-07;346.00;;;;
;;2022-06-08;424.00;;;;
;;2022-06-09;347.00;;;;
;;2022-06-10;459.00;;;;
;;2022-06-11;558.00;;;;
;;2022-06-12;112.00;;;;
;;2022-06-13;329.00;;;;
;;2022-06-14;457.00;;;;
;;2022-06-15;393.00;;;;
;;2022-06-16;461.00;;;;
;;2022-06-17;413.00;;;;
;;2022-06-18;548.00;;;;
;;2022-06-19;51.00;;;;
;;2022-06-20;318.00;;;;
;;2022-06-21;407.00;;;;
;;2022-06-22;359.00;;;;
;;2022-06-23;388.00;;;;
;;2022-06-24;259.00;;;;
;;2022-06-25;677.00;;;;
;;2022-06-26;71.00;;;;
;;2022-06-27;445.00;;;;
;;2022-06-28;415.00;;;;
;;2022-06-29;521.00;;;;
;;2022-06-30;428.00;;;;
;;2022-07-01;335.00;;;;
;;2022-07-02;681.00;;;;
;;2022-07-03;71.00;;;;
;;2022-07-04;397.00;;;;
;;2022-07-05;435.00;;;;
;;2022-07-06;501.00;;;;
;;2022-07-07;423.00;;;;
;;2022-07-08;491.00;;;;
;;2022-07-09;553.00;;;;
;;2022-07-10;77.00;;;;
;;2022-07-11;513.00;;;;
;;2022-07-12;503.00;;;;
;;2022-07-13;387.00;;;;
;;2022-07-14;398.00;;;;
;;2022-07-15;470.00;;;;
;;2022-07-16;438.00;;;;
;;2022-07-17;54.00;;;;
;;2022-07-18;386.00;;;;
;;2022-07-19;363.00;;;;
;;2022-07-20;339.00;;;;
;;2022-07-21;513.00;;;;
;;2022-07-22;297.00;;;;
;;2022-07-23;402.00;;;;
;;2022-07-24;47.00;;;;
;;2022-07-25;320.00;;;;
;;2022-07-26;454.00;;;;
;;2022-07-27;427.00;;;;
;;2022-07-28;353.00;;;;
;;2022-07-29;397.00;;;;
;;2022-07-30;412.00;;;;
;;2022-07-31;79.00;;;;
