h_date;h__;d_date;d__;M_date;M__;Y_date;Y__
2019-09-20T22;319.00;2020-03-22;21.80;;;;
2019-09-20T22;182.40;2020-03-23;189.10;;;;
2019-09-20T23;172.50;2020-03-24;53.00;;;;
2019-09-21T00;182.00;2020-03-25;10.50;;;;
2019-09-21T00;201.50;2020-03-26;187.10;;;;
2019-09-21T00;181.00;2020-03-27;189.50;;;;
2019-09-21T02;181.30;2020-03-28;197.30;;;;
2019-09-21T02;185.10;2020-03-29;223.90;;;;
2019-09-21T02;186.80;2020-03-29;333.50;;;;
2019-09-21T03;182.00;2020-03-30;45.60;;;;
2019-09-21T05;314.80;2020-03-31;43.90;;;;
2019-09-21T06;186.00;2020-04-01;177.70;;;;
2019-09-21T07;16.80;2020-04-02;195.10;;;;
2019-09-21T09;62.60;2020-04-03;181.00;;;;
2019-09-21T09;44.60;2020-04-08;197.30;;;;
2019-09-21T09;15.60;2020-04-09;190.20;;;;
2019-09-21T10;239.10;2020-04-10;200.50;;;;
2019-09-21T10;66.50;2020-04-11;175.30;;;;
2019-09-21T11;81.50;2020-04-12;191.20;;;;
2019-09-21T11;66.80;2020-04-13;353.50;;;;
2019-09-21T11;52.40;2020-04-14;338.60;;;;
2019-09-21T12;61.30;2020-04-15;164.40;;;;
2019-09-21T13;38.90;2020-04-16;180.20;;;;
2019-09-21T13;64.10;2020-04-17;197.30;;;;
2019-09-21T15;30.90;2020-04-18;203.50;;;;
2019-09-21T16;339.80;2020-04-19;335.50;;;;
2019-09-21T17;345.00;2020-04-20;69.20;;;;
2019-09-21T18;318.10;2020-04-21;66.90;;;;
2019-09-21T19;260.40;2020-04-22;174.40;;;;
2019-09-21T20;7.40;2020-04-23;175.60;;;;
2019-09-21T21;186.70;2020-04-24;174.50;;;;
2019-09-21T22;286.50;2020-04-25;232.60;;;;
2019-09-21T22;180.70;2020-04-26;197.30;;;;
2019-09-21T22;177.10;2020-04-27;184.70;;;;
2019-09-22T00;176.50;2020-04-28;197.80;;;;
2019-09-22T00;181.10;2020-04-29;222.00;;;;
2019-09-22T01;190.80;2020-04-30;188.80;;;;
2019-09-22T02;186.10;2020-05-01;185.80;;;;
2019-09-22T03;295.40;2020-05-02;224.50;;;;
2019-09-22T05;187.50;2020-05-03;182.80;;;;
2019-09-22T06;199.90;2020-05-04;328.40;;;;
2020-01-29T07;187.20;2020-05-05;12.10;;;;
2020-01-29T09;183.80;2020-05-06;182.20;;;;
2020-01-29T10;197.10;2020-05-07;176.30;;;;
2020-01-29T10;206.70;2020-05-08;313.70;;;;
2020-01-29T11;181.30;2020-05-09;207.90;;;;
2020-01-29T11;188.90;2020-05-10;203.10;;;;
2020-01-29T12;228.20;2020-05-11;103.60;;;;
2020-01-29T15;187.80;2020-05-12;53.60;;;;
2020-01-29T16;178.50;2020-05-13;336.70;;;;
2020-01-29T16;175.80;2020-05-14;341.60;;;;
2020-01-29T16;193.50;2020-05-15;46.20;;;;
2020-01-29T16;184.80;2020-05-16;327.10;;;;
2020-01-29T17;180.90;2020-05-17;335.30;;;;
2020-01-29T18;189.70;2020-05-18;189.00;;;;
2020-01-29T19;181.10;2020-05-19;335.20;;;;
2020-01-29T20;184.20;2020-05-20;304.80;;;;
2020-01-29T22;183.00;2020-05-21;187.30;;;;
2020-01-29T22;187.30;2020-05-22;187.70;;;;
2020-01-29T23;206.20;2020-05-23;182.90;;;;
2020-01-29T23;209.90;2020-05-24;312.80;;;;
2020-01-30T00;202.30;2020-05-25;153.40;;;;
2020-01-30T01;201.70;2020-05-26;34.00;;;;
2020-01-30T01;197.20;2020-05-27;178.90;;;;
2020-01-30T02;206.10;2020-05-28;345.30;;;;
2020-01-30T04;196.90;2020-05-29;341.50;;;;
2020-01-30T04;200.30;2020-05-30;336.90;;;;
2020-01-30T04;195.10;2020-05-31;183.60;;;;
2020-01-30T06;200.90;2020-06-01;310.60;;;;
2020-01-30T06;208.50;2020-06-02;181.00;;;;
2020-01-30T07;204.00;2020-06-03;224.50;;;;
2020-01-30T08;255.30;2020-06-04;176.30;;;;
2020-01-30T08;205.30;2020-06-05;188.60;;;;
2020-01-30T08;194.20;2020-06-06;212.30;;;;
2020-01-30T09;171.10;2020-06-07;27.00;;;;
2020-01-30T09;197.90;2020-06-08;332.20;;;;
2020-01-30T09;47.20;2020-06-09;348.20;;;;
2020-01-30T10;187.50;2020-06-10;164.60;;;;
2020-01-30T10;209.20;2020-06-11;182.50;;;;
